Date,SSE50,CSI300,CSI500
2022/6/24,2974.75,4394.77,6368.28
2022/6/27,3013.95,4444.26,6407.74
2022/6/28,3039.41,4490.52,6501.35
2022/6/29,3009.24,4421.36,6374.3
2022/6/30,3058.4,4485.01,6454.08
2022/7/1,3045.27,4466.72,6438.54
2022/7/4,3050.15,4496.03,6523.13
2022/7/5,3052.11,4489.54,6511.53
2022/7/6,2996.73,4423.97,6418.55
2022/7/7,2989.21,4443.47,6452.99
2022/7/8,2993.31,4428.78,6404.44
2022/7/11,2942.3,4354.62,6319.14
2022/7/12,2922,4313.62,6241.48
2022/7/13,2914.29,4321.46,6268.49
2022/7/14,2895.3,4322.07,6302.43
2022/7/15,2839.39,4248.53,6196.8
2022/7/18,2878.64,4292.59,6312.36
2022/7/19,2865.6,4269.34,6335.71
2022/7/20,2874.08,4283.8,6410.71
2022/7/21,2836.66,4236.06,6347.6
2022/7/22,2848.44,4238.23,6289.53
2022/7/25,2837.26,4212.64,6231.24
2022/7/26,2854.64,4245.98,6307.96
2022/7/27,2829.92,4225.04,6332.23
2022/7/28,2827.11,4225.67,6348.17
2022/7/29,2792.33,4170.1,6294.11
2022/8/1,2781.68,4188.68,6347.22
2022/8/2,2730.76,4107.02,6170
2022/8/3,2710.72,4066.98,6124.31
2022/8/4,2741.09,4101.54,6158.73
2022/8/5,2774.34,4156.91,6270.51
2022/8/8,2761.16,4148.07,6323.07
2022/8/9,2764.07,4156.29,6341.48
2022/8/10,2730.96,4109.74,6322.06
2022/8/11,2787.06,4193.54,6439.36
2022/8/12,2796.89,4191.15,6420.85
2022/8/15,2782.67,4185.68,6442.81
2022/8/16,2769.26,4177.84,6465.19
2022/8/17,2785.85,4216.96,6493.5
2022/8/18,2759.29,4180.1,6468.81
2022/8/19,2750.63,4151.07,6391.72
2022/8/22,2756.37,4181.4,6472.68
2022/8/23,2735.67,4161.08,6466.4
2022/8/24,2708.09,4082.42,6284.58
2022/8/25,2752.56,4116.24,6322.7
2022/8/26,2751.59,4107.55,6298.37
2022/8/29,2732.21,4089.52,6310.4
2022/8/30,2726.66,4075.79,6285.93
2022/8/31,2761.78,4078.84,6155.75
2022/9/1,2732.4,4043.74,6126.77
2022/9/2,2711.26,4023.61,6149.43
2022/9/5,2697.77,4015.43,6182.65
2022/9/6,2724.5,4052.28,6291.57
2022/9/7,2710.69,4054.98,6301.56
2022/9/8,2708.28,4037.68,6272.58
2022/9/9,2757.57,4093.79,6316.97
2022/9/13,2769.23,4111.11,6300.42
2022/9/14,2745.43,4065.36,6249.96
2022/9/15,2743.79,4027.12,6107.8
2022/9/16,2678.03,3932.68,5954.5
2022/9/19,2679.59,3928,5913.15
2022/9/20,2673.88,3932.84,5958.29
2022/9/21,2652.21,3903.73,5978.58
2022/9/22,2629.37,3869.34,5965.89
2022/9/23,2629.81,3856.02,5889.6
2022/9/26,2614.9,3836.68,5806.32
2022/9/27,2642.92,3892.3,5920.05
2022/9/28,2611.98,3828.71,5769.52
2022/9/29,2608.98,3827.14,5771.88
2022/9/30,2610.12,3804.89,5714.06
2022/10/10,2545.05,3720.94,5635.71
2022/10/11,2539.95,3727.69,5684.51
2022/10/12,2555.02,3784.31,5820.45
2022/10/13,2523.63,3752.67,5830.34
2022/10/14,2584.68,3842.47,5973.44
2022/10/17,2585.5,3846.41,6015.6
2022/10/18,2569.97,3838.27,6035.67
2022/10/19,2519.9,3776.53,5972.72
2022/10/20,2501.5,3754.93,5948.86
2022/10/21,2487.22,3742.89,5956.88
2022/10/24,2392.6,3633.37,5896.9
2022/10/25,2394.92,3627.45,5869.78
2022/10/26,2400.52,3656.9,5971.6
2022/10/27,2381.26,3631.14,5963
2022/10/28,2326.94,3541.33,5781.8
2022/10/31,2295.92,3508.7,5807.11
2022/11/1,2396.63,3634.17,5941.15
2022/11/2,2418.32,3677.81,5997.8
2022/11/3,2387.45,3647.9,5996.72
2022/11/4,2468.28,3767.17,6133.46
2022/11/7,2477.77,3775.3,6141.41
2022/11/8,2459.09,3749.33,6134.26
2022/11/9,2440.35,3714.27,6120.83
2022/11/10,2440.32,3685.69,6089.7
2022/11/11,2518.05,3788.44,6138.62
2022/11/14,2538.3,3794.02,6129.51
2022/11/15,2583.72,3865.97,6236.38
2022/11/16,2572.89,3834.39,6203.92
2022/11/17,2560.02,3818.66,6217.21
2022/11/18,2546.72,3801.57,6191.65
2022/11/21,2514.85,3769.13,6189.71
2022/11/22,2531.34,3769.57,6125.4
2022/11/23,2535.52,3773.53,6115.6
2022/11/24,2520.56,3756.81,6120.07
2022/11/25,2544.61,3775.78,6087.86
2022/11/28,2503.62,3733.24,6055.28
2022/11/29,2607.75,3848.42,6163.82
2022/11/30,2606.54,3853.04,6156.15
2022/12/1,2631.21,3894.77,6186.1
2022/12/2,2614.61,3870.95,6168.01
2022/12/5,2676.14,3946.88,6215.12
2022/12/6,2684.85,3968.2,6211.25
2022/12/7,2670.65,3958.44,6204.01
2022/12/8,2672.9,3959.18,6186.28
2022/12/9,2706.74,3998.24,6192.3
2022/12/12,2673.94,3953.44,6154.81
2022/12/13,2676.9,3945.68,6121.66
2022/12/14,2686.37,3954.89,6096.39
2022/12/15,2675.19,3951.99,6101.88
2022/12/16,2688.29,3954.23,6072.86
2022/12/19,2646.18,3893.22,5936.48
2022/12/20,2599.49,3829.02,5878.03
2022/12/21,2607.42,3830.54,5845.84
2022/12/22,2619.76,3836.03,5779.06
2022/12/23,2615.88,3828.22,5763.35
2022/12/26,2607.52,3843.49,5843.26
2022/12/27,2632.45,3887.85,5885.66
2022/12/28,2638.31,3871.26,5862.1
2022/12/29,2622.07,3856.7,5857.4
2022/12/30,2635.25,3871.63,5864.47
2023/1/3,2641.42,3887.9,5955.9
2023/1/4,2651.01,3892.95,5952.45
2023/1/5,2700.31,3968.58,6010.46
2023/1/6,2713.63,3980.89,6012.82
2023/1/9,2742.2,4013.12,6040.02
2023/1/10,2733.62,4017.47,6048.3
2023/1/11,2740.19,4010.03,6014.16
2023/1/12,2741.95,4017.87,6015.29
2023/1/13,2787.36,4074.38,6057.69
2023/1/16,2834.29,4137.96,6126.18
2023/1/17,2827.03,4137.24,6132.64
2023/1/18,2810.09,4130.31,6151.46
2023/1/19,2820.81,4156.01,6204.33
2023/1/20,2836.81,4181.53,6251.43
2023/1/30,2839.12,4201.35,6283.33
2023/1/31,2807.95,4156.86,6289.15
2023/2/1,2820.87,4195.93,6365.91
2023/2/2,2811.85,4181.15,6370.14
2023/2/3,2774.8,4141.63,6343.69
2023/2/6,2735,4086.88,6302.33
2023/2/7,2740.44,4094.23,6317.24
2023/2/8,2731.25,4076.14,6268.28
2023/2/9,2761.87,4130.86,6354.56
2023/2/10,2746.72,4106.31,6334.25
2023/2/13,2767.79,4143.57,6383.83
2023/2/14,2776.98,4145.29,6397.21
2023/2/15,2752.34,4123.69,6384.35
2023/2/16,2742.8,4093.49,6289.48
2023/2/17,2714.29,4034.51,6237.41
2023/2/20,2788.4,4133.49,6346.07
2023/2/21,2802.14,4144.35,6383.42
2023/2/22,2769.34,4106.95,6375.07
2023/2/23,2767.54,4103.65,6360.32
2023/2/24,2727.59,4061.05,6340.84
2023/2/27,2723.58,4043.84,6307.21
2023/2/28,2737.15,4069.46,6357.54
2023/3/1,2773.65,4126.94,6402.14
2023/3/2,2769.11,4117.74,6382.23
2023/3/3,2774.51,4130.55,6390.32
2023/3/6,2744.14,4109.01,6395.22
2023/3/7,2713.17,4048.85,6284.3
2023/3/8,2691.93,4034.11,6301.52
2023/3/9,2671.84,4019.85,6285.95
2023/3/10,2636.39,3967.14,6204.9
2023/3/13,2664.04,4008.69,6245
2023/3/14,2645.11,3984.7,6189.4
2023/3/15,2648.39,3986.9,6224.64
2023/3/16,2622.82,3939.15,6140.83
2023/3/17,2628.59,3958.82,6183.18
2023/3/20,2616.75,3939.08,6160.35
2023/3/21,2643.36,3982.38,6234.68
2023/3/22,2651.53,3999.44,6269.74
2023/3/23,2668.67,4039.09,6305.76
2023/3/24,2653.29,4027.05,6310.1
2023/3/27,2639.62,4012.48,6311.6
2023/3/28,2638.74,3999.51,6279.92
2023/3/29,2636.22,4006.14,6260.55
2023/3/30,2664.21,4038.53,6286.18
2023/3/31,2661.92,4050.93,6339.82
2023/4/3,2665.72,4090.57,6413.81
2023/4/4,2675.92,4103.11,6408.9
2023/4/6,2666.45,4096.64,6416.85
2023/4/7,2684.86,4123.28,6464.47
2023/4/10,2684.91,4104.81,6410.52
2023/4/11,2680.04,4100.15,6420.88
2023/4/12,2665.77,4097.29,6443.44
2023/4/13,2670.01,4068.98,6404.65
2023/4/14,2679.01,4092,6431.07
2023/4/17,2732.97,4149.38,6459.24
2023/4/18,2744.45,4162.03,6449.85
2023/4/19,2720.72,4124.56,6416.97
2023/4/20,2704.86,4113.02,6411.76
2023/4/21,2654.21,4032.57,6250.54
2023/4/24,2618.48,3982.64,6208.78
2023/4/25,2619.23,3962.67,6118.15
2023/4/26,2617.98,3959.23,6142.15
2023/4/27,2650.57,3988.42,6157.94
2023/4/28,2677.76,4029.09,6241.24
,,,
数据来源：Wind,,,
